dac_inputs (V),adc_outputs
1.208205,127
1.208811,127
1.209416,127
1.210022,127
1.210628,127
1.211233,127
1.211839,128
1.212444,127
1.213050,127
1.213656,127
1.214261,127
1.214867,127
1.215473,128
1.216078,127
1.216684,127
1.217289,127
1.217895,128
1.218501,128
1.219106,127
1.219712,128
1.220317,128
1.220923,128
1.221529,127
1.222134,128
1.222740,128
1.223346,128
1.223951,128
1.224557,129
1.225162,128
1.225768,129
1.226374,129
1.226979,128
1.227585,128
1.228190,128
1.228796,128
1.229402,129
1.230007,129
1.230613,128
1.231219,129
1.231824,129
1.232430,129
1.233035,129
1.233641,129
1.234247,129
1.234852,129
1.235458,129
1.236063,129
1.236669,129
1.237275,129
1.237880,129
1.238486,129
1.239092,130
1.239697,130
1.240303,129
1.240908,130
1.241514,130
1.242120,130
1.242725,130
1.243331,130
1.243937,130
1.244542,130
1.245148,130
1.245753,130
1.246359,131
1.246965,130
1.247570,130
1.248176,130
1.248781,130
1.249387,131
1.249993,130
1.250598,131
1.251204,131
1.251810,131
1.252415,131
1.253021,132
1.253626,131
1.254232,131
1.254838,131
1.255443,132
1.256049,131
1.256654,132
1.257260,131
1.257866,131
1.258471,131
1.259077,131
1.259683,132
1.260288,132
1.260894,132
1.261499,132
1.262105,132
1.262711,132
1.263316,133
1.263922,132
1.264527,132
1.265133,132
1.265739,132
1.266344,133
1.266950,133
1.267556,133
1.268161,133
1.268767,133
1.269372,133
1.269978,133
1.270584,133
1.271189,133
1.271795,133
1.272400,134
1.273006,133
1.273612,133
1.274217,133
1.274823,134
1.275429,133
1.276034,134
1.276640,134
1.277245,134
1.277851,134
1.278457,134
1.279062,133
1.279668,134
1.280274,134
1.280879,134
1.281485,134
1.282090,135
1.282696,134
1.283302,134
1.283907,134
1.284513,134
1.285118,134
1.285724,134
1.286330,135
1.286935,135
1.287541,134
1.288147,134
1.288752,134
1.289358,135
1.289963,135
1.290569,135
1.291175,135
1.291780,135
1.292386,135
1.292991,136
1.293597,135
1.294203,135
1.294808,135
1.295414,136
1.296020,136
1.296625,135
1.297231,136
1.297836,135
1.298442,136
1.299048,136
1.299653,136
1.300259,136
1.300864,136
1.301470,136
1.302076,136
1.302681,136
1.303287,137
1.303893,137
1.304498,136
1.305104,137
1.305709,137
1.306315,137
1.306921,136
1.307526,137
1.308132,137
1.308737,137
1.309343,137
1.309949,137
1.310554,138
1.311160,137
1.311766,138
1.312371,137
1.312977,137
1.313582,138
1.314188,137
1.314794,137
1.315399,137
1.316005,138
1.316611,138
1.317216,138
1.317822,138
1.318427,138
1.319033,138
1.319639,138
1.320244,139
1.320850,139
1.321455,138
1.322061,138
1.322667,138
1.323272,138
1.323878,139
1.324484,138
1.325089,139
1.325695,139
1.326300,139
1.326906,139
1.327512,139
1.328117,139
1.328723,139
1.329328,139
1.329934,140
1.330540,140
1.331145,139
1.331751,139
1.332357,139
1.332962,140
1.333568,140
1.334173,140
1.334779,140
1.335385,139
1.335990,140
1.336596,140
1.337201,141
1.337807,140
1.338413,140
1.339018,140
1.339624,140
1.340230,140
1.340835,140
1.341441,140
1.342046,140
1.342652,140
1.343258,141
1.343863,141
1.344469,141
1.345074,141
1.345680,141
1.346286,141
1.346891,141
1.347497,141
1.348103,142
1.348708,141
1.349314,141
1.349919,141
1.350525,141
1.351131,142
1.351736,141
1.352342,142
1.352947,142
1.353553,141
1.354159,142
1.354764,141
1.355370,142
1.355976,142
1.356581,142
1.357187,142
1.357792,142
1.358398,142
1.359004,142
1.359609,142
1.360215,142
1.360821,143
1.361426,142
1.362032,143
1.362637,143
1.363243,142
1.363849,143
1.364454,143
1.365060,143
1.365665,143
1.366271,143
1.366877,143
1.367482,143
1.368088,143
1.368694,143
1.369299,144
1.369905,143
1.370510,143
1.371116,143
1.371722,143
1.372327,144
1.372933,143
1.373538,144
1.374144,143
1.374750,144
1.375355,144
1.375961,144
1.376567,145
1.377172,144
1.377778,144
1.378383,144
1.378989,144
1.379595,145
1.380200,145
1.380806,145
1.381411,145
1.382017,145
1.382623,144
1.383228,145
1.383834,145
1.384440,145
1.385045,145
1.385651,145
1.386256,145
1.386862,145
1.387468,145
1.388073,145
1.388679,146
1.389284,145
1.389890,145
1.390496,145
1.391101,146
1.391707,146
1.392313,146
1.392918,145
1.393524,147
1.394129,146
1.394735,146
1.395341,146
1.395946,146
1.396552,146
1.397158,146
1.397763,147
1.398369,146
1.398974,147
1.399580,147
1.400186,146
1.400791,146
1.401397,146
1.402002,147
1.402608,147
1.403214,147
1.403819,147
1.404425,147
1.405031,147
1.405636,148
1.406242,147
1.406847,147
1.407453,148
1.408059,147
1.408664,148
1.409270,147
1.409875,147
1.410481,148
1.411087,148
1.411692,148
1.412298,147
1.412904,149
1.413509,148
1.414115,149
1.414720,149
1.415326,149
1.415932,149
1.416537,148
1.417143,148
1.417748,148
1.418354,149
1.418960,148
1.419565,149
1.420171,149
1.420777,148
1.421382,148
1.421988,149
1.422593,149
1.423199,150
1.423805,149
1.424410,150
1.425016,149
1.425621,150
1.426227,149
1.426833,149
1.427438,149
1.428044,150
1.428650,150
1.429255,150
1.429861,150
1.430466,150
1.431072,150
1.431678,150
1.432283,150
1.432889,150
1.433495,151
1.434100,150
1.434706,151
1.435311,151
1.435917,151
1.436523,150
1.437128,151
1.437734,151
1.438339,151
1.438945,151
1.439551,151
1.440156,150
1.440762,151
1.441368,151
1.441973,151
1.442579,151
1.443184,152
1.443790,151
1.444396,151
1.445001,151
1.445607,151
1.446212,151
1.446818,152
1.447424,151
1.448029,152
1.448635,152
1.449241,152
1.449846,152
1.450452,152
1.451057,151
1.451663,152
1.452269,153
1.452874,152
1.453480,152
1.454085,152
1.454691,152
1.455297,153
1.455902,153
1.456508,153
1.457114,152
1.457719,153
1.458325,153
1.458930,153
1.459536,153
1.460142,153
1.460747,153
1.461353,153
1.461958,154
1.462564,153
1.463170,153
1.463775,153
1.464381,154
1.464987,153
1.465592,154
1.466198,153
1.466803,154
1.467409,154
1.468015,154
1.468620,154
1.469226,154
1.469832,155
1.470437,155
1.471043,155
1.471648,155
1.472254,154
1.472860,154
1.473465,155
1.474071,155
1.474676,154
1.475282,155
1.475888,154
1.476493,155
1.477099,155
1.477705,155
1.478310,155
1.478916,155
1.479521,155
1.480127,155
1.480733,156
1.481338,155
1.481944,156
1.482549,155
1.483155,155
1.483761,156
1.484366,155
1.484972,156
1.485578,155
1.486183,155
1.486789,156
1.487394,156
1.488000,155
1.488606,157
1.489211,156
1.489817,156
1.490422,157
1.491028,157
1.491634,157
1.492239,157
1.492845,156
1.493451,156
1.494056,157
1.494662,156
1.495267,157
1.495873,157
1.496479,157
1.497084,157
1.497690,157
1.498295,158
1.498901,157
1.499507,158
1.500112,157
1.500718,157
1.501324,158
1.501929,158
1.502535,157
1.503140,158
1.503746,157
1.504352,158
1.504957,158
1.505563,158
1.506168,158
1.506774,159
1.507380,159
1.507985,158
1.508591,159
1.509197,159
1.509802,158
1.510408,158
1.511013,158
1.511619,158
1.512225,158
1.512830,159
1.513436,159
1.514042,159
1.514647,158
1.515253,158
1.515858,160
1.516464,159
1.517070,159
1.517675,159
1.518281,159
1.518886,159
1.519492,159
1.520098,159
1.520703,159
1.521309,159
1.521915,159
1.522520,159
1.523126,160
1.523731,159
1.524337,160
1.524943,161
1.525548,160
1.526154,160
1.526759,160
1.527365,160
1.527971,160
1.528576,160
1.529182,160
1.529788,161
1.530393,160
1.530999,161
1.531604,161
1.532210,161
1.532816,161
1.533421,160
1.534027,161
1.534632,162
1.535238,161
1.535844,161
1.536449,161
1.537055,161
1.537661,161
1.538266,162
1.538872,162
1.539477,161
1.540083,162
1.540689,162
1.541294,161
1.541900,161
1.542505,162
1.543111,163
1.543717,162
1.544322,163
1.544928,163
1.545534,162
1.546139,163
1.546745,162
1.547350,163
1.547956,163
1.548562,162
1.549167,163
1.549773,164
1.550379,163
1.550984,163
1.551590,162
1.552195,163
1.552801,162
1.553407,163
1.554012,164
1.554618,163
1.555223,164
1.555829,163
1.556435,164
1.557040,163
1.557646,164
1.558252,163
1.558857,163
1.559463,164
1.560068,164
1.560674,164
1.561280,163
1.561885,164
1.562491,164
1.563096,164
1.563702,165
1.564308,164
1.564913,164
1.565519,164
1.566125,165
1.566730,165
1.567336,165
1.567941,165
1.568547,165
1.569153,165
1.569758,165
1.570364,165
1.570969,165
1.571575,166
1.572181,165
1.572786,165
1.573392,165
1.573998,165
1.574603,165
1.575209,165
1.575814,165
1.576420,165
1.577026,165
1.577631,165
1.578237,166
1.578842,166
1.579448,166
1.580054,165
1.580659,166
1.581265,167
1.581871,167
1.582476,166
1.583082,167
1.583687,167
1.584293,166
1.584899,166
1.585504,166
1.586110,167
1.586716,166
1.587321,167
1.587927,167
1.588532,167
1.589138,167
1.589744,167
1.590349,168
1.590955,168
1.591560,167
1.592166,167
1.592772,167
1.593377,168
1.593983,167
1.594589,167
1.595194,167
1.595800,168
1.596405,167
1.597011,168
1.597617,168
1.598222,167
1.598828,168
1.599433,168
1.600039,168
1.600645,168
1.601250,168
1.601856,169
1.602462,168
1.603067,168
1.603673,168
1.604278,168
1.604884,168
1.605490,168
1.606095,168
1.606701,169
1.607306,169
1.607912,169
1.608518,169
1.609123,169
1.609729,169
1.610335,169
1.610940,169
1.611546,169
1.612151,169
1.612757,170
1.613363,170
1.613968,170
1.614574,169
1.615179,170
1.615785,169
1.616391,170
1.616996,170
1.617602,170
1.618208,170
1.618813,169
1.619419,170
1.620024,171
1.620630,170
1.621236,170
1.621841,170
1.622447,170
1.623053,170
1.623658,171
1.624264,170
1.624869,170
1.625475,170
1.626081,170
1.626686,170
1.627292,171
1.627897,171
1.628503,170
1.629109,171
1.629714,171
1.630320,171
1.630926,171
1.631531,171
1.632137,171
1.632742,171
1.633348,171
1.633954,172
1.634559,171
1.635165,172
1.635770,172
1.636376,172
1.636982,173
1.637587,173
1.638193,172
1.638799,172
1.639404,173
1.640010,173
1.640615,172
1.641221,172
1.641827,173
1.642432,172
1.643038,173
1.643643,173
1.644249,173
1.644855,173
1.645460,173
1.646066,173
1.646672,173
1.647277,173
1.647883,173
1.648488,173
1.649094,173
1.649700,173
1.650305,173
1.650911,173
1.651516,174
1.652122,173
1.652728,174
1.653333,174
1.653939,173
1.654545,174
1.655150,174
1.655756,174
1.656361,174
1.656967,174
1.657573,174
1.658178,173
1.658784,174
1.659389,174
1.659995,175
1.660601,175
1.661206,174
1.661812,174
1.662418,175
1.663023,175
1.663629,174
1.664234,175
1.664840,176
1.665446,175
1.666051,175
1.666657,176
1.667263,175
1.667868,175
1.668474,175
1.669079,176
1.669685,175
1.670291,176
1.670896,175
1.671502,176
1.672107,176
1.672713,175
1.673319,176
1.673924,175
1.674530,177
1.675136,176
1.675741,175
1.676347,176
1.676952,176
1.677558,176
1.678164,177
1.678769,176
1.679375,176
1.679980,176
1.680586,177
1.681192,177
1.681797,176
1.682403,177
1.683009,177
1.683614,176
1.684220,176
1.684825,178
1.685431,176
1.686037,177
1.686642,177
1.687248,177
1.687853,177
1.688459,177
1.689065,178
1.689670,178
1.690276,177
1.690882,178
1.691487,178
1.692093,178
1.692698,178
1.693304,178
1.693910,178
1.694515,178
1.695121,178
1.695726,178
1.696332,179
1.696938,178
1.697543,178
1.698149,179
1.698755,179
1.699360,179
1.699966,178
1.700571,179
1.701177,178
1.701783,179
1.702388,179
1.702994,179
1.703600,179
1.704205,178
1.704811,180
1.705416,179
1.706022,179
1.706628,180
1.707233,179
1.707839,179
1.708444,179
1.709050,180
1.709656,180
1.710261,180
1.710867,180
1.711473,180
1.712078,180
1.712684,181
1.713289,180
1.713895,180
1.714501,180
1.715106,180
1.715712,180
1.716317,180
1.716923,180
1.717529,181
1.718134,181
1.718740,181
1.719346,180
1.719951,181
1.720557,181
1.721162,182
1.721768,181
1.722374,182
1.722979,181
1.723585,181
1.724190,182
1.724796,182
1.725402,181
1.726007,182
1.726613,182
1.727219,181
1.727824,182
1.728430,182
1.729035,182
1.729641,182
1.730247,182
1.730852,182
1.731458,182
1.732063,182
1.732669,182
1.733275,182
1.733880,182
1.734486,182
1.735092,183
1.735697,182
1.736303,182
1.736908,183
1.737514,182
1.738120,183
1.738725,183
1.739331,183
1.739937,183
1.740542,183
1.741148,184
1.741753,182
1.742359,183
1.742965,183
1.743570,184
1.744176,183
1.744781,184
1.745387,184
1.745993,183
1.746598,184
1.747204,183
1.747810,184
1.748415,184
1.749021,183
1.749626,184
1.750232,184
1.750838,185
1.751443,185
1.752049,184
1.752654,185
1.753260,184
1.753866,185
1.754471,185
1.755077,185
1.755683,184
1.756288,185
1.756894,184
1.757499,184
1.758105,185
1.758711,185
1.759316,185
1.759922,185
1.760527,186
1.761133,185
1.761739,186
1.762344,185
1.762950,186
1.763556,185
1.764161,185
1.764767,185
1.765372,186
1.765978,185
1.766584,186
1.767189,185
1.767795,186
1.768400,186
1.769006,187
1.769612,186
1.770217,186
1.770823,186
1.771429,186
1.772034,186
1.772640,187
1.773245,187
1.773851,186
1.774457,186
1.775062,186
1.775668,187
1.776274,187
1.776879,187
1.777485,187
1.778090,187
1.778696,187
1.779302,187
1.779907,187
1.780513,188
1.781118,188
1.781724,187
1.782330,187
1.782935,188
1.783541,188
1.784147,187
1.784752,188
1.785358,188
1.785963,188
1.786569,188
1.787175,188
1.787780,188
1.788386,188
1.788991,187
1.789597,188
1.790203,188
1.790808,188
1.791414,188
1.792020,189
1.792625,189
1.793231,189
1.793836,189
1.794442,189
1.795048,189
1.795653,189
1.796259,189
1.796864,190
1.797470,189
1.798076,189
1.798681,189
1.799287,189
1.799893,190
1.800498,190
1.801104,190
1.801709,189
1.802315,189
1.802921,189
1.803526,190
1.804132,190
1.804737,190
1.805343,189
1.805949,189
1.806554,190
1.807160,190
1.807766,191
1.808371,190
1.808977,190
1.809582,190
1.810188,190
1.810794,190
1.811399,191
1.812005,190
1.812611,190
1.813216,190
1.813822,190
1.814427,191
1.815033,191
1.815639,190
1.816244,192
1.816850,191
1.817455,191
1.818061,191
1.818667,191
1.819272,191
1.819878,192
1.820484,191
1.821089,191
1.821695,192
1.822300,192
1.822906,191
1.823512,192
1.824117,191
1.824723,192
1.825328,192
1.825934,191
1.826540,192
1.827145,192
1.827751,192
1.828357,192
1.828962,192
1.829568,192
1.830173,193
1.830779,192
1.831385,192
1.831990,192
1.832596,193
1.833201,193
1.833807,193
1.834413,193
1.835018,192
1.835624,193
1.836230,192
1.836835,193
1.837441,193
1.838046,193
1.838652,193
1.839258,193
1.839863,194
1.840469,193
1.841074,193
1.841680,193
1.842286,194
1.842891,193
1.843497,194
1.844103,194
1.844708,193
1.845314,195
1.845919,195
1.846525,194
1.847131,194
1.847736,194
1.848342,195
1.848947,194
1.849553,194
1.850159,194
1.850764,194
1.851370,194
1.851976,195
1.852581,195
1.853187,196
1.853792,194
1.854398,194
1.855004,195
1.855609,195
1.856215,195
1.856821,196
1.857426,195
1.858032,195
1.858637,195
1.859243,196
1.859849,195
1.860454,196
1.861060,195
1.861665,196
1.862271,195
1.862877,196
1.863482,196
1.864088,196
1.864694,196
1.865299,196
1.865905,197
1.866510,196
1.867116,197
1.867722,196
1.868327,197
1.868933,196
1.869538,196
1.870144,196
1.870750,196
1.871355,197
1.871961,197
1.872567,197
1.873172,198
1.873778,198
1.874383,197
1.874989,197
1.875595,197
1.876200,197
1.876806,197
1.877411,198
1.878017,197
1.878623,197
1.879228,198
1.879834,198
1.880440,197
1.881045,197
1.881651,198
1.882256,197
1.882862,198
1.883468,199
1.884073,198
1.884679,198
1.885284,199
1.885890,198
1.886496,198
1.887101,199
1.887707,199
1.888313,198
1.888918,198
1.889524,199
1.890129,199
1.890735,198
1.891341,198
1.891946,199
1.892552,198
1.893158,199
1.893763,199
1.894369,199
1.894974,199
1.895580,199
1.896186,200
1.896791,199
1.897397,200
1.898002,199
1.898608,199
1.899214,200
1.899819,199
1.900425,200
1.901031,200
1.901636,200
1.902242,201
1.902847,201
1.903453,200
1.904059,200
1.904664,201
1.905270,201
1.905875,201
1.906481,201
1.907087,200
1.907692,201
1.908298,200
1.908904,200
1.909509,200
1.910115,201
1.910720,201
1.911326,200
1.911932,201
1.912537,201
1.913143,202
1.913748,201
1.914354,201
1.914960,201
1.915565,202
1.916171,201
1.916777,202
1.917382,202
1.917988,201
1.918593,202
1.919199,202
1.919805,202
1.920410,202
1.921016,202
1.921621,203
1.922227,202
1.922833,203
1.923438,202
1.924044,202
1.924650,202
1.925255,203
1.925861,203
1.926466,203
1.927072,203
1.927678,203
1.928283,203
1.928889,203
1.929495,203
1.930100,203
1.930706,203
1.931311,204
1.931917,204
1.932523,203
1.933128,203
1.933734,204
1.934339,203
1.934945,203
1.935551,203
1.936156,204
1.936762,204
1.937368,205
1.937973,204
1.938579,205
1.939184,205
1.939790,205
1.940396,205
1.941001,205
1.941607,204
1.942212,205
1.942818,204
1.943424,204
1.944029,204
1.944635,205
1.945241,204
1.945846,205
1.946452,205
1.947057,205
1.947663,205
1.948269,204
1.948874,205
1.949480,205
1.950085,205
1.950691,205
1.951297,205
1.951902,205
1.952508,205
1.953114,206
1.953719,205
1.954325,206
1.954930,206
1.955536,205
1.956142,205
1.956747,205
1.957353,206
1.957958,207
1.958564,206
1.959170,206
1.959775,207
1.960381,207
1.960987,206
1.961592,206
1.962198,206
1.962803,206
1.963409,207
1.964015,207
1.964620,207
1.965226,207
1.965832,207
1.966437,206
1.967043,208
1.967648,206
1.968254,206
1.968860,207
1.969465,207
1.970071,207
1.970676,208
1.971282,208
1.971888,207
1.972493,208
1.973099,207
1.973705,209
1.974310,208
1.974916,209
1.975521,209
1.976127,208
1.976733,208
1.977338,208
1.977944,208
1.978549,208
1.979155,208
1.979761,208
1.980366,208
1.980972,208
1.981578,209
1.982183,209
1.982789,208
1.983394,209
1.984000,208
1.984606,209
1.985211,208
1.985817,209
1.986422,209
1.987028,210
1.987634,209
1.988239,210
1.988845,209
1.989451,209
1.990056,210
1.990662,210
1.991267,209
1.991873,210
1.992479,209
1.993084,209
1.993690,210
1.994295,210
1.994901,210
1.995507,210
1.996112,210
1.996718,210
1.997324,210
1.997929,210
1.998535,210
1.999140,210
1.999746,211
2.000352,211
2.000957,211
2.001563,211
2.002168,211
2.002774,211
2.003380,211
2.003985,210
2.004591,212
2.005197,211
2.005802,211
2.006408,211
2.007013,211
2.007619,211
2.008225,212
2.008830,211
2.009436,212
2.010042,211
2.010647,211
2.011253,212
2.011858,212
2.012464,212
2.013070,211
2.013675,212
2.014281,212
2.014886,212
2.015492,212
2.016098,212
2.016703,212
2.017309,213
2.017915,212
2.018520,212
2.019126,212
2.019731,213
2.020337,213
2.020943,212
2.021548,212
2.022154,213
2.022759,213
2.023365,213
2.023971,213
2.024576,213
2.025182,213
2.025788,214
2.026393,214
2.026999,214
2.027604,214
2.028210,213
2.028816,214
2.029421,213
2.030027,214
2.030632,214
2.031238,214
2.031844,214
2.032449,214
2.033055,215
2.033661,214
2.034266,214
2.034872,214
2.035477,214
2.036083,214
2.036689,215
2.037294,214
2.037900,214
2.038505,214
2.039111,215
2.039717,214
2.040322,214
2.040928,214
2.041534,215
2.042139,215
2.042745,215
2.043350,215
2.043956,215
2.044562,215
2.045167,215
2.045773,216
2.046379,215
2.046984,216
2.047590,216
2.048195,216
2.048801,215
2.049407,216
2.050012,215
2.050618,215
2.051223,215
2.051829,216
2.052435,215
2.053040,216
2.053646,216
2.054252,216
2.054857,216
2.055463,216
2.056068,216
2.056674,216
2.057280,217
2.057885,217
2.058491,216
2.059096,216
2.059702,216
2.060308,216
2.060913,217
2.061519,218
2.062125,217
2.062730,218
2.063336,217
2.063941,217
2.064547,218
2.065153,217
2.065758,217
2.066364,218
2.066969,217
2.067575,218
2.068181,217
2.068786,218
2.069392,218
2.069998,217
2.070603,219
2.071209,219
2.071814,218
2.072420,218
2.073026,218
2.073631,218
2.074237,218
2.074842,218
2.075448,219
2.076054,219
2.076659,218
2.077265,218
2.077871,218
2.078476,218
2.079082,219
2.079687,220
2.080293,220
2.080899,219
2.081504,219
2.082110,219
2.082716,220
2.083321,219
2.083927,220
2.084532,219
2.085138,220
2.085744,219
2.086349,220
2.086955,220
2.087560,220
2.088166,219
2.088772,220
2.089377,220
2.089983,219
2.090589,220
2.091194,221
2.091800,221
2.092405,221
2.093011,220
2.093617,221
2.094222,220
2.094828,220
2.095433,221
2.096039,221
2.096645,221
2.097250,221
2.097856,221
2.098462,221
2.099067,221
2.099673,221
2.100278,222
2.100884,221
2.101490,221
2.102095,222
2.102701,222
2.103306,222
2.103912,222
2.104518,221
2.105123,222
2.105729,222
2.106335,221
2.106940,223
2.107546,222
2.108151,222
2.108757,222
2.109363,222
2.109968,222
2.110574,222
2.111179,223
2.111785,222
2.112391,222
2.112996,222
2.113602,222
2.114208,222
2.114813,222
2.115419,222
2.116024,223
2.116630,223
2.117236,223
2.117841,223
2.118447,223
2.119053,223
2.119658,223
2.120264,223
2.120869,223
2.121475,223
2.122081,223
2.122686,224
2.123292,223
2.123897,223
2.124503,223
2.125109,224
2.125714,224
2.126320,224
2.126926,223
2.127531,223
2.128137,225
2.128742,225
2.129348,224
2.129954,224
2.130559,225
2.131165,225
2.131770,225
2.132376,224
2.132982,224
2.133587,225
2.134193,225
2.134799,225
2.135404,225
2.136010,225
2.136615,225
2.137221,226
2.137827,226
2.138432,225
2.139038,225
2.139643,226
2.140249,225
2.140855,225
2.141460,226
2.142066,226
2.142672,226
2.143277,226
2.143883,225
2.144488,226
2.145094,226
2.145700,227
2.146305,227
2.146911,226
2.147516,226
2.148122,227
2.148728,226
2.149333,227
2.149939,227
2.150545,226
2.151150,227
2.151756,227
2.152361,228
2.152967,226
2.153573,227
2.154178,227
2.154784,228
2.155389,226
2.155995,227
2.156601,228
2.157206,227
2.157812,228
2.158418,227
2.159023,228
2.159629,228
2.160234,228
2.160840,229
2.161446,228
2.162051,227
2.162657,228
2.163263,228
2.163868,227
2.164474,229
2.165079,228
2.165685,229
2.166291,228
2.166896,228
2.167502,228
2.168107,229
2.168713,228
2.169319,229
2.169924,229
2.170530,229
2.171136,229
2.171741,229
2.172347,229
2.172952,230
2.173558,228
2.174164,229
2.174769,230
2.175375,229
2.175980,229
2.176586,229
2.177192,230
2.177797,230
2.178403,229
2.179009,229
2.179614,230
2.180220,229
2.180825,230
2.181431,230
2.182037,230
2.182642,230
2.183248,229
2.183853,230
2.184459,230
2.185065,230
2.185670,231
2.186276,230
2.186882,230
2.187487,230
2.188093,230
2.188698,231
2.189304,230
2.189910,231
2.190515,231
2.191121,231
2.191726,232
2.192332,231
2.192938,231
2.193543,231
2.194149,231
2.194755,232
2.195360,231
2.195966,232
2.196571,231
2.197177,232
2.197783,232
2.198388,231
2.198994,232
2.199600,231
2.200205,232
2.200811,232
2.201416,232
2.202022,232
2.202628,232
2.203233,232
2.203839,232
2.204444,232
2.205050,232
2.205656,232
2.206261,232
2.206867,232
2.207473,233
2.208078,233
2.208684,233
2.209289,233
2.209895,232
2.210501,234
2.211106,233
2.211712,233
2.212317,233
2.212923,233
2.213529,233
2.214134,233
2.214740,234
2.215346,233
2.215951,233
2.216557,233
2.217162,234
2.217768,234
2.218374,233
2.218979,234
2.219585,234
2.220190,235
2.220796,234
2.221402,234
2.222007,235
2.222613,234
2.223219,234
2.223824,234
2.224430,235
2.225035,235
2.225641,235
2.226247,235
2.226852,234
2.227458,235
2.228063,234
2.228669,234
2.229275,235
2.229880,235
2.230486,235
2.231092,235
2.231697,236
2.232303,235
2.232908,235
2.233514,236
2.234120,235
2.234725,236
2.235331,235
2.235937,236
2.236542,235
2.237148,236
2.237753,236
2.238359,236
2.238965,235
2.239570,236
2.240176,237
2.240781,237
2.241387,236
2.241993,236
2.242598,237
2.243204,237
2.243810,236
2.244415,237
2.245021,237
2.245626,237
2.246232,237
2.246838,237
2.247443,237
2.248049,237
2.248654,238
2.249260,237
2.249866,237
2.250471,238
2.251077,237
2.251683,237
2.252288,237
2.252894,237
2.253499,238
2.254105,237
2.254711,237
2.255316,238
2.255922,239
2.256527,238
2.257133,238
2.257739,239
2.258344,237
2.258950,239
2.259556,238
2.260161,239
2.260767,238
2.261372,239
2.261978,240
2.262584,238
2.263189,239
2.263795,239
2.264400,239
2.265006,239
2.265612,239
2.266217,239
2.266823,239
2.267429,240
2.268034,238
2.268640,239
2.269245,240
2.269851,239
2.270457,239
2.271062,239
2.271668,240
2.272274,239
2.272879,240
2.273485,240
2.274090,240
2.274696,240
2.275302,240
2.275907,240
2.276513,239
2.277118,241
2.277724,240
2.278330,240
2.278935,240
2.279541,240
2.280147,241
2.280752,241
2.281358,241
2.281963,241
2.282569,241
2.283175,240
2.283780,241
2.284386,241
2.284991,240
2.285597,241
2.286203,241
2.286808,241
2.287414,241
2.288020,241
2.288625,241
2.289231,241
2.289836,241
2.290442,242
2.291048,241
2.291653,242
2.292259,242
2.292864,241
2.293470,242
2.294076,242
2.294681,242
2.295287,241
2.295893,242
2.296498,242
2.297104,241
2.297709,242
2.298315,242
2.298921,243
2.299526,242
2.300132,242
2.300737,243
2.301343,243
2.301949,243
2.302554,243
2.303160,242
2.303766,243
2.304371,243
2.304977,243
2.305582,244
2.306188,243
2.306794,244
2.307399,244
2.308005,243
2.308611,243
2.309216,243
2.309822,244
2.310427,243
2.311033,243
2.311639,244
2.312244,244
2.312850,244
2.313455,244
2.314061,244
2.314667,244
2.315272,245
2.315878,244
2.316484,244
2.317089,245
2.317695,245
2.318300,245
2.318906,245
2.319512,245
2.320117,244
2.320723,245
2.321328,245
2.321934,245
2.322540,244
2.323145,245
2.323751,246
2.324357,246
2.324962,245
2.325568,246
2.326173,246
2.326779,245
2.327385,246
2.327990,245
2.328596,246
2.329201,245
2.329807,246
2.330413,246
2.331018,246
2.331624,246
2.332230,246
2.332835,247
2.333441,246
2.334046,246
2.334652,246
2.335258,246
2.335863,246
2.336469,246
2.337074,246
2.337680,246
2.338286,247
2.338891,246
2.339497,248
2.340103,247
2.340708,247
2.341314,248
2.341919,246
2.342525,247
2.343131,247
2.343736,247
2.344342,248
2.344947,248
2.345553,247
2.346159,248
2.346764,247
2.347370,248
2.347976,248
2.348581,248
2.349187,248
2.349792,248
2.350398,248
2.351004,248
2.351609,248
2.352215,248
2.352821,249
2.353426,248
2.354032,248
2.354637,248
2.355243,248
2.355849,248
2.356454,248
2.357060,249
2.357665,248
2.358271,249
2.358877,249
2.359482,248
2.360088,248
2.360694,249
2.361299,249
2.361905,249
2.362510,249
2.363116,250
2.363722,249
2.364327,250
2.364933,250
2.365538,249
2.366144,249
2.366750,250
2.367355,250
2.367961,249
2.368567,250
2.369172,251
2.369778,250
2.370383,250
2.370989,250
2.371595,251
2.372200,251
2.372806,251
2.373411,251
2.374017,251
2.374623,251
2.375228,252
2.375834,250
2.376440,251
2.377045,251
2.377651,252
2.378256,251
2.378862,252
2.379468,251
2.380073,252
2.380679,252
2.381284,251
2.381890,251
2.382496,251
2.383101,251
2.383707,251
2.384313,252
2.384918,251
2.385524,252
2.386129,252
2.386735,253
2.387341,251
2.387946,253
2.388552,252
2.389158,252
2.389763,252
2.390369,252
2.390974,252
2.391580,252
2.392186,253
2.392791,253
2.393397,253
2.394002,252
2.394608,252
2.395214,253
2.395819,253
2.396425,253
2.397031,253
2.397636,253
2.398242,253
2.398847,254
2.399453,253
2.400059,253
2.400664,253
2.401270,253
2.401875,254
2.402481,253
2.403087,253
2.403692,253
2.404298,253
2.404904,254
2.405509,254
2.406115,255
2.406720,253
2.407326,255
2.407932,254
2.408537,254
2.409143,254
2.409748,255
2.410354,255
2.410960,254
2.411565,254
2.412171,254
2.412777,254
2.413382,254
2.413988,255
2.414593,255
2.415199,255
2.415805,255
2.416410,255
2.417016,255
